seller_id,orders,gmv,freight,late_rate,avg_delivery_days,median_delivery_days,avg_review,freight_to_gmv,gmv_share,cumulative_gmv_share,late_rank
d93919c944be9cff128f6c9cb899eacb,33,2666.7000000000016,957.31,0.18181818181818182,22.818181818181817,19.0,4.0,0.3589867626654664,0.00023889699304457013,0.9792122106705977,43
f593898ec748b7a8cb81fc04edafd98a,20,2813.0399999999986,728.0799999999999,0.18181818181818182,18.0,13.5,3.4782608695652173,0.25882319483548055,0.00025200689890655,0.9757746202748783,43
8160255418d5aaa7dbdc9f4c64ebda44,385,47017.69000000036,7853.809999999997,0.1792452830188679,16.691037735849058,14.0,3.8309859154929575,0.1670394696123935,0.00421209163419276,0.3681917500304842,45
d97df38225e5abadaff1e72cb72b823c,29,1846.0,516.9200000000001,0.17857142857142858,12.107142857142858,9.0,3.925925925925926,0.28002166847237275,0.00016537437625540038,0.991585431916774,46
e0878efa0e0b7e5313ac0b43bc04c081,27,5065.299999999999,529.6100000000001,0.17857142857142858,18.107142857142858,14.5,3.4482758620689653,0.10455649221171505,0.00045377617987349915,0.9090794774425929,46
834f8533b2ecb6598dd004ff3de7203a,43,4538.29,958.0199999999998,0.17777777777777778,14.955555555555556,12.0,3.723404255319149,0.21109713129835242,0.0004065638559133916,0.9236812429323118,48
d20b021d3efdf267a402c402a48ea64b,90,4140.169999999995,1574.9999999999993,0.17647058823529413,16.647058823529413,13.0,3.638095238095238,0.3804191615320147,0.0003708981751578115,0.9364429147921832,49
11bfa66332777660bd0640ee84d47006,76,3925.8699999999926,1682.6699999999994,0.17647058823529413,16.08823529411765,13.0,3.784313725490196,0.42861072832263997,0.0003517000555307624,0.9436702829829265,49
b17b679f4f5ce2e03ce6968c62648246,55,4084.749999999999,1076.07,0.17647058823529413,19.19607843137255,18.0,3.6140350877192984,0.2634359507925822,0.0003659333604600469,0.9390144854471024,49
f918546be4bec7104d117789ba758b2b,20,1483.0,347.1500000000001,0.17391304347826086,11.91304347826087,8.0,3.8260869565217392,0.2340863115306811,0.00013285492957029185,0.9950262652986362,52
323ce52b5b81df2cd804b017b7f09aa7,30,2554.200000000001,401.46999999999997,0.1724137931034483,17.03448275862069,17.0,4.310344827586207,0.1571803304361443,0.00022881865212976373,0.9810720273896525,53
ec8879960bd2221d5c32f8e12f7da711,36,4062.4000000000024,818.9800000000004,0.17142857142857143,16.314285714285713,12.0,4.314285714285714,0.20160003938558485,0.0003639311300649723,0.9397437712168958,54
2c9e548be18521d1c43cde1c582c6de8,126,6109.439999999987,2493.6099999999983,0.1695906432748538,13.68421052631579,9.0,3.9239766081871346,0.40815688508275777,0.0005473157254982617,0.8849680627006828,55
